0, 0, -0.791317, -0.611407
0, 1, 0.026413, -0.999651
0, 2, -0.074439, -0.997226
0, 3, -0.439707, -0.898141
0, 4, 0.383596, -0.923501
0, 5, 0.389260, -0.921128
0, 6, 0.025237, -0.999682
0, 7, 0.045874, -0.998947
0, 8, 0.994130, -0.108190
0, 9, 0.360034, -0.932939
0, 10, -0.932791, -0.360418
0, 11, -0.418358, -0.908282
0, 12, -0.965085, -0.261938
0, 13, -0.832477, -0.554059
0, 14, -0.920699, 0.390274
0, 15, -0.928139, 0.372234
0, 16, -0.912611, -0.408828
0, 17, -0.972932, -0.231092
0, 18, 0.840136, -0.542376
0, 19, 0.711049, -0.703143
0, 20, 0.009639, -0.999954
0, 21, -0.835096, -0.550104
0, 22, 0.703726, -0.710471
0, 23, -0.663442, -0.748228
0, 24, -0.984767, 0.173877
0, 25, -0.941025, -0.338337
0, 26, -0.699803, -0.714336
0, 27, -0.085505, -0.996338
0, 28, -0.618698, -0.785629
0, 29, -0.973637, -0.228104
0, 30, -0.981060, 0.193702
0, 31, 0.295632, -0.955302
0, 32, -0.371758, -0.928330
0, 33, 0.154858, -0.987937
0, 34, -0.589678, 0.807638
0, 35, -0.548951, 0.835854
0, 36, -0.774024, 0.633156
0, 37, -0.660249, 0.751047
0, 38, -0.672882, 0.739750
0, 39, -0.975316, -0.220814
0, 40, -0.914364, 0.404892
0, 41, -0.895021, 0.446024
0, 42, -0.688689, 0.725057
0, 43, -0.809789, 0.586721
0, 44, -0.513841, 0.857885
0, 45, -0.926737, -0.375710
0, 46, -0.998749, -0.049997
0, 47, -0.028551, -0.999592
0, 48, -0.654954, -0.755669
0, 49, -0.922078, -0.387003
0, 50, -0.839313, 0.543648
0, 51, -0.977970, 0.208744
0, 52, -0.242853, -0.970063
0, 53, -0.176658, -0.984272
0, 54, -0.680200, -0.733027
0, 55, -0.373141, -0.927775
0, 56, 0.954380, -0.298594
0, 57, -0.712200, 0.701976
0, 58, -0.616798, 0.787122
0, 59, -0.994934, 0.100530
0, 60, -0.999558, -0.029723
0, 61, -0.997407, -0.071973
0, 62, -0.925457, 0.378852
0, 63, -0.527841, 0.849343
1, 0, -0.902450, -0.430795
1, 1, -0.783163, -0.621816
1, 2, -0.764793, -0.644276
1, 3, -0.880834, -0.473426
1, 4, 0.348331, -0.937371
1, 5, 0.390903, -0.920432
1, 6, -0.053741, -0.998555
1, 7, -0.052211, -0.998636
1, 8, -0.224106, -0.974565
1, 9, 0.126097, -0.992018
1, 10, -0.791589, -0.611054
1, 11, -0.370961, -0.928648
1, 12, -0.460964, 0.887419
1, 13, -0.843125, 0.537718
1, 14, -0.983463, 0.181107
1, 15, 0.307545, 0.951534
1, 16, 0.887476, 0.460854
1, 17, -0.805773, 0.592225
1, 18, 0.717308, 0.696756
1, 19, 0.981822, 0.189805
1, 20, -0.668368, -0.743831
1, 21, -0.103229, -0.994658
1, 22, 0.700353, -0.713797
1, 23, -0.156792, -0.987632
1, 24, -0.560147, -0.828393
1, 25, -0.515365, -0.856971
1, 26, -0.392122, -0.919913
1, 27, -0.793769, 0.608219
1, 28, -0.982823, 0.184550
1, 29, -0.699072, -0.715051
1, 30, -0.999788, 0.020611
1, 31, -0.639827, -0.768519
1, 32, 0.554279, -0.832331
1, 33, -0.662888, -0.748719
1, 34, -0.856052, 0.516889
1, 35, -0.995322, 0.096608
1, 36, -0.996836, 0.079483
1, 37, -0.752981, 0.658042
1, 38, -0.987054, 0.160391
1, 39, -0.999967, -0.008181
1, 40, -0.909033, 0.416725
1, 41, -0.192582, 0.981281
1, 42, -0.818936, 0.573885
1, 43, -0.845169, -0.534499
1, 44, -0.884672, -0.466214
1, 45, -0.666117, 0.745847
1, 46, -0.731015, 0.682361
1, 47, -0.590437, -0.807084
1, 48, -0.818326, -0.574754
1, 49, -0.671337, -0.741152
1, 50, -0.995985, 0.089520
1, 51, -0.881901, -0.471434
1, 52, -0.943247, -0.332091
1, 53, -0.699635, -0.714500
1, 54, -0.175565, -0.984468
1, 55, -0.727700, -0.685895
1, 56, 0.444795, -0.895633
1, 57, -0.752539, -0.658548
1, 58, -0.966445, -0.256872
1, 59, -0.991044, -0.133535
1, 60, -0.987486, -0.157705
1, 61, -0.568336, -0.822797
1, 62, -0.541506, -0.840697
1, 63, -0.673042, -0.739605
2, 0, -0.317381, -0.948298
2, 1, -0.812849, -0.582475
2, 2, -0.943168, -0.332315
2, 3, -0.988423, -0.151723
2, 4, 0.727881, 0.685703
2, 5, 0.598184, -0.801359
2, 6, 0.083769, -0.996485
2, 7, -0.286211, -0.958167
2, 8, 0.054689, -0.998503
2, 9, 0.102565, -0.994726
2, 10, -0.305365, -0.952235
2, 11, 0.934425, -0.356160
2, 12, -0.888520, 0.458838
2, 13, -0.324244, 0.945974
2, 14, -0.334145, 0.942522
2, 15, -0.036883, 0.999320
2, 16, -0.193954, 0.981011
2, 17, -0.241790, 0.970329
2, 18, 0.180863, 0.983508
2, 19, 0.896556, -0.442930
2, 20, 0.714749, -0.699382
2, 21, -0.905695, -0.423929
2, 22, -0.047383, -0.998877
2, 23, 0.544829, -0.838547
2, 24, 0.641171, -0.767398
2, 25, 0.223520, -0.974699
2, 26, -0.870584, -0.492019
2, 27, -0.928119, -0.372285
2, 28, -0.985452, -0.169954
2, 29, -0.963477, -0.267790
2, 30, 0.090358, -0.995909
2, 31, -0.099531, -0.995034
2, 32, -0.996883, -0.078891
2, 33, -0.996042, 0.088878
2, 34, -0.120551, 0.992707
2, 35, -0.589401, 0.807840
2, 36, 0.096574, 0.995326
2, 37, -0.659101, 0.752054
2, 38, -0.386664, 0.922221
2, 39, -0.302832, 0.953044
2, 40, 0.297197, 0.954816
