0, 0, -0.927846, -0.372964
0, 1, 0.706609, 0.707604
0, 2, 0.225980, 0.974132
0, 3, 0.135179, 0.990821
0, 4, -0.890490, 0.455002
0, 5, -0.520194, 0.854048
0, 6, 0.513561, 0.858053
0, 7, -0.090574, 0.995890
0, 8, 0.289818, 0.957082
0, 9, -0.087561, 0.996159
0, 10, -0.805457, 0.592655
0, 11, 0.349941, 0.936772
0, 12, 0.841439, 0.540352
0, 13, 0.878409, -0.477910
0, 14, 0.997112, -0.075946
0, 15, 0.941717, -0.336405
1, 0, 0.949463, -0.313880
1, 1, 0.907258, 0.420574
1, 2, 0.704108, 0.710093
1, 3, 0.813302, -0.581842
1, 4, -0.945086, 0.326821
1, 5, -0.948664, -0.316287
1, 6, 0.728836, -0.684688
1, 7, -0.669818, 0.742525
1, 8, 0.059697, 0.998217
1, 9, -0.063866, 0.997959
1, 10, -0.905608, 0.424115
1, 11, 0.403644, 0.914916
1, 12, 0.661498, 0.749947
1, 13, 0.874150, -0.485656
1, 14, 0.637061, -0.770813
1, 15, 0.999868, 0.016268
2, 0, 0.888306, -0.459251
2, 1, 0.766393, 0.642372
2, 2, 0.934557, -0.355813
2, 3, 0.003174, -0.999995
2, 4, -0.726726, -0.686928
2, 5, -0.957557, -0.288244
2, 6, 0.837030, 0.547157
2, 7, 0.761161, 0.648563
2, 8, 0.014678, 0.999892
2, 9, 0.672765, 0.739856
2, 10, 0.251341, 0.967899
2, 11, -0.354434, 0.935081
2, 12, 0.633143, 0.774035
2, 13, 0.947556, -0.319591
2, 14, 0.969121, -0.246586
2, 15, 0.927827, 0.373010
3, 0, 0.987642, 0.156730
3, 1, 0.638209, -0.769863
3, 2, 0.965700, -0.259662
3, 3, 0.437559, -0.899190
3, 4, 0.760801, -0.648985
3, 5, -0.830273, -0.557357
3, 6, 0.178216, 0.983991
3, 7, 0.484759, 0.874648
3, 8, 0.838546, 0.544831
3, 9, 0.973054, -0.230578
3, 10, 0.949911, 0.312521
3, 11, -0.053087, 0.998590
3, 12, 0.312485, 0.949923
3, 13, 0.834760, 0.550614
3, 14, 0.998056, 0.062323
3, 15, 0.723976, 0.689825
4, 0, -0.033777, 0.999429
4, 1, 0.562671, -0.826681
4, 2, 0.562373, -0.826884
4, 3, 0.386152, -0.922435
4, 4, 0.189220, -0.981935
4, 5, 0.513830, -0.857892
4, 6, -0.980678, 0.195628
4, 7, 0.861467, 0.507814
4, 8, 0.976204, 0.216854
4, 9, 0.848577, -0.529072
4, 10, 0.963657, 0.267144
4, 11, 0.924766, 0.380536
4, 12, 0.704550, 0.709655
4, 13, 0.769241, 0.638959
4, 14, -0.523476, 0.852041
4, 15, -0.038374, 0.999263
5, 0, 0.414129, 0.910218
5, 1, 0.998587, -0.053143
5, 2, 0.934804, -0.355164
5, 3, 0.874784, -0.484513
5, 4, 0.590347, -0.807150
5, 5, 0.735831, -0.677166
5, 6, 0.883292, -0.468823
5, 7, 0.625161, 0.780495
5, 8, 0.946566, 0.322509
5, 9, 0.880146, -0.474703
5, 10, 0.889628, -0.456686
5, 11, 0.958868, 0.283853
5, 12, 0.768978, 0.639276
5, 13, 0.896986, 0.442059
5, 14, 0.504107, 0.863641
5, 15, -0.221502, 0.975160
6, 0, 0.208015, 0.978126
6, 1, -0.205691, 0.978617
6, 2, 0.916471, -0.400100
6, 3, -0.014759, -0.999891
6, 4, 0.039644, -0.999214
6, 5, -0.447454, -0.894307
6, 6, -0.559961, -0.828519
6, 7, 0.752238, -0.658892
6, 8, 0.999136, -0.041552
6, 9, 0.981238, 0.192801
6, 10, 0.993893, -0.110348
6, 11, 0.987303, -0.158846
6, 12, 0.549296, -0.835628
6, 13, 0.354377, 0.935103
6, 14, 0.256283, 0.966602
6, 15, 0.209985, 0.977705
7, 0, -0.843039, 0.537853
7, 1, 0.871301, 0.490750
7, 2, 0.993236, 0.116109
7, 3, 0.943246, -0.332094
7, 4, 0.893618, 0.448828
7, 5, 0.963127, -0.269046
7, 6, -0.226050, -0.974116
7, 7, 0.831857, -0.554990
7, 8, 0.991226, -0.132177
7, 9, 0.807012, -0.590535
7, 10, 0.459746, -0.888051
7, 11, 0.733048, -0.680177
7, 12, 0.412096, -0.911140
7, 13, 0.976580, -0.215155
7, 14, 0.889920, 0.456117
7, 15, 0.072447, 0.997372
8, 0, -0.130933, 0.991391
8, 1, 0.762171, 0.647375
8, 2, 0.816200, 0.577769
8, 3, 0.222089, 0.975026
8, 4, 0.867979, 0.496602
8, 5, 0.996992, 0.077510
8, 6, 0.571882, 0.820336
8, 7, 0.281713, 0.959499
8, 8, 0.233660, 0.972318
8, 9, 0.995844, -0.091074
8, 10, 0.380774, -0.924668
8, 11, 0.791403, -0.611295
8, 12, 0.900736, 0.434367
8, 13, 0.262979, 0.964802
8, 14, 0.666930, 0.745120
8, 15, 0.031274, 0.999511
9, 0, 0.519817, 0.854278
9, 1, 0.859917, 0.510433
9, 2, 0.758829, -0.651290
9, 3, 0.619656, 0.784874
9, 4, 0.469050, 0.883171
9, 5, 0.903648, 0.428275
9, 6, 0.531228, 0.847229
9, 7, 0.996050, -0.088796
9, 8, -0.005734, 0.999984
9, 9, 0.891224, 0.453564
9, 10, 0.611997, -0.790860
9, 11, 0.254016, 0.967200
9, 12, 0.735081, 0.677979
9, 13, 0.934566, 0.355789
9, 14, 0.981432, 0.191812
9, 15, 0.789225, 0.614104
10, 0, 0.763247, 0.646107
10, 1, 0.843455, 0.537200
10, 2, 0.624261, 0.781216
10, 3, 0.041744, 0.999128
10, 4, 0.686793, 0.726853
10, 5, 0.995557, 0.094163
10, 6, 0.941381, 0.337347
10, 7, 0.407266, 0.913310
10, 8, 0.663135, 0.748500
10, 9, 0.964020, 0.265831
10, 10, 0.996156, 0.087598
10, 11, -0.540206, 0.841533
10, 12, 0.726582, 0.687080
10, 13, 0.872822, 0.488038
10, 14, 0.998187, -0.060190
10, 15, 0.628491, 0.777817
11, 0, 0.712177, 0.702000
11, 1, 0.792642, 0.609687
11, 2, 0.505381, 0.862897
11, 3, 0.174532, 0.984651
11, 4, 0.857420, 0.514618
11, 5, 0.999927, -0.012069
11, 6, 0.997486, 0.070860
11, 7, 0.511904, 0.859043
11, 8, 0.944482, 0.328565
11, 9, 0.466285, 0.884634
11, 10, 0.709996, 0.704205
11, 11, 0.276862, 0.960910
11, 12, 0.870448, -0.492261
11, 13, 0.831279, -0.555856
11, 14, 0.728876, 0.684646
11, 15, 0.520741, 0.853715
12, 0, -0.206186, 0.978513
12, 1, 0.668994, 0.743267
12, 2, 0.439325, 0.898328
12, 3, 0.729779, 0.683683
12, 4, 0.988394, 0.151914
12, 5, -0.058547, 0.998285
12, 6, -0.853803, 0.520596
12, 7, -0.578448, 0.815719
12, 8, 0.435737, 0.900074
12, 9, 0.376502, 0.926416
12, 10, 0.202365, 0.979310
12, 11, 0.972390, 0.233362
12, 12, 0.995598, 0.093727
12, 13, 0.743153, -0.669122
12, 14, 0.905043, 0.425320
12, 15, -0.079348, 0.996847
13, 0, 0.830364, 0.557221
13, 1, 0.389467, 0.921041
13, 2, 0.572917, 0.819613
13, 3, -0.114602, 0.993411
13, 4, -0.072145, 0.997394
13, 5, -0.238753, 0.971080
